0,1,2,3,4,5,source_file,pdf_source,table_types,6,7,8,9,10,11,12,13,14,15,16
-30.2,48.0,7.44,4.46,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
-28,51.2,8.37,5.07,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
-26.8,55.0,9.6,5.9,,Ca(C103)2'6H20,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,+ Ca(CI03)2' 4H20,,,,,,,,,
-26.3,55.0,9.62,5.9,,Ca(CI03)2' 4H20,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,,,,,,,,,,
-16.2,58.0,10.7,6.67,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
-12.3,60.0,11.5,7.25,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
- 7.8,62.7,12.8,8.12,,Ca(CI03)2'4H20,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,+ Ca(CI0 )2' 2H20,,,,,,,,,
- 5.0,63.0,12.9,8.23,,Ca(C103)2·2H20,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,3,,,,,,,,,
19.5,66.2,14.6,9.46,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
73.5,76.3,21.9,15.6,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
76,77.0,23.0,16.0,,Ca(CI03 )2' 2H20,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,+ Ca( C103)2,,,,,,,,,
93,78.0,23.6,17.1,,ca( C103)2,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,,,,,,,,,,
12719.4a,80.1,25.9,,,,SDS-14_filtered_table_004.csv,SDS-14_filtered,,,"""",,,,,,,,,
30,0.42,0.011,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
40,0.61,0.016,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
50,0.89,0.023,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
54,1.04,0.027,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
60,1.36,0.0354,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
21,0.37,0.0095,"Ca (I03~,2'H2O",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
35,0.48,0.012,,,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
40,0.52,0.013,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
45,0.54,0.014,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
50,0.59,0.015,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
60,0.65,0.017,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
80,0.79,0.02,"""",,,SDS-14_filtered_table_005.csv,SDS-14_filtered,,,,,,,,,,,,
,50.118,0.1200.119,,,0.306,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,A,,,,,,,,
,150.194,0.1960.195,,,0.501,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,A,,,,,,,,
,250.306,0.3070.306,,,0.787,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,A,,,,,,,,
,300.384,0.3840.384,,,0.989,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,A,,,,,,,,
,350.475,0.4770.476,,,1.227,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,A,+ B,,,,,,,,
,400.584,--- 0.584,,,1.507,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,A(m),,,,,,,,,
,25 ---,0.4050.405,,,1.043,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,B(m),,,,,,,,,
,400.514,0.5190.517,,,1.333,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,B,,,,,,,,
,500.589,0.5900.590,,,1.522,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,B,,,,,,,,
,57.50.621,--- 0.621,,,1.603,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,B,+ C,,,,,,,,
,600.652,--- 0.652,,,1.683,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,B (m),,,,,,,,,
,700.811,--- 0.811,,,2.097,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,B(m),,,,,,,,,
,60 ---,0.6170.617,,,1.592,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,C,,,,,,,,
,700.643,0.6450.644,,,1.662,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,C,,,,,,,,
,800.665,0.6650.665,,,1.717,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,C,,,,,,,,
,900.668,0.6680.668,,,1.725,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,C,,,,,,,,
a,molalities calculated,by compiler.,,,,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,,,,,,,,,
b,A = Ca(I03)2·6H20; B =,Ca(I03)2·H20;,,C =,Ca(I0 )2;,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,,,,,,,,,
,,,,,3,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,,,,,,,,,
,(m) = metastable.,,,,,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,,,,,,,,,
,,AUXILIARY,,INFORMATION,,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,,,,,,,,,,
METHOD/APPARATUS/PROCEDURE:,,,,SOURCE,AND PURITY,SDS-14_filtered_table_006.csv,SDS-14_filtered,,OF,MATERIALS:,,,,,,,,,
In,carrying out the solubility,deter­,,Calcium,iodate,SDS-14_filtered_table_006.csv,SDS-14_filtered,,was,prepared,by,,,,,,,,
"minations,",the specified,hydrate in,,double,decomposition,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,of Ca(N03)2,,an,,,,,,,
each,temperature range was,used. The,,KI03,"in water,",SDS-14_filtered_table_006.csv,SDS-14_filtered,,"washed,",and,purified,,,,,,,,
time,allowed for equilibrium,varied,,by recrystallization.,,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,The,hexa­,,,,,,,,
from,one day at the highest,tempera­,,hydrate,obtained,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,by slow,cooling,,,,,,,,
tures,to two or three weeks,at the,,within,the temperature,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,range,,below,,,,,,,
lower,temperatures. By using,meta­,,"30°C,",the monohydrate,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,below,100°C.,,,,,,,,
stable,"phases, several points",for,,Each,sample was,SDS-14_filtered_table_006.csv,SDS-14_filtered,,dried,in,a desicca­,,,,,,,,
metastable,equilibrium were,"obtained,",,tor,over the next,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,lower hydrate,,as,,,,,,,
and,in which the solubility,of the,,"desicant,",and was,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,analyzed,verifyin,,,,,,,,
metastable,hydrate remained,constant,,the,correct composition,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,within,,a fe,,,,,,,
for,as long a period as two,weeks.,,tenths,of a percent.,SDS-14_filtered_table_006.csv,SDS-14_filtered,,,The,anhydrate,,,,,,,,
The,equilibrium between the,liquid,,was,prepared by,SDS-14_filtered_table_006.csv,SDS-14_filtered,,dehydration,,in,an,,,,,,,
14.0,2.11,hexahydrate,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
18.0,3.24,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
22.0,5.21,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
25.0,6.98,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
28.0,9.71,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
30.0,12.71,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
32.0,15.42,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
35.0,20.05,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
38.0,28.32,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
40.0,27.2,monohydrate,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
44.4,31.0,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
47.0,32.8,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
50.0,35.4,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
55.0,40.5,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
60.0,41.2,anhydrate,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
70.0,44.4,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
79.0,51.7,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
86.0,55.1,It,,,,SDS-14_filtered_table_007.csv,SDS-14_filtered,,,,,,,,,,,,
-,38.1b,,,55.0b,7.96,SDS-14_filtered_table_008.csv,SDS-14_filtered,,4.8,--,Ice c,,,,,,,,
-,29.4,,,49.87,6.578,SDS-14_filtered_table_008.csv,SDS-14_filtered,,3.909,--,"""",,,,,,,,
-,22.2,,,45.11,5.497,SDS-14_filtered_table_008.csv,SDS-14_filtered,,3.229,--,"""",,,,,,,,
-,14.2,,,37.46,4.067,SDS-14_filtered_table_008.csv,SDS-14_filtered,,2.353,--,"""",,,,,,,,
-,9.4,,,29.94,2.936,SDS-14_filtered_table_008.csv,SDS-14_filtered,,1.679,--,"""",,,,,,,,
-,4.0,,,17.92,1.522,SDS-14_filtered_table_008.csv,SDS-14_filtered,,0.8578,--,"""",,,,,,,,
-,1.8,,,9.29,0.72,SDS-14_filtered_table_008.csv,SDS-14_filtered,,0.402,--,"""",,,,,,,,
-,37.0,±,0.5,54.5d,7.82,SDS-14_filtered_table_008.csv,SDS-14_filtered,,4.71,--,Ice + A,,,,,,,,
-,28,,,57.1,8.61,SDS-14_filtered_table_008.csv,SDS-14_filtered,,5.23,--,A,,,,,,,,
-,16.7,,,57.9,8.87,SDS-14_filtered_table_008.csv,SDS-14_filtered,,5.4,--,"""",,,,,,,,
-,7,,,59.9,9.56,SDS-14_filtered_table_008.csv,SDS-14_filtered,,5.87,--,"""",,,,,,,,
,0,,,61.4,10.1,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.25,--,"""",,,,,,,,
,9,,,63.47,10.95,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.826,--,"""",,,,,,,,
,10 ±,,1.0,63.4 d,10.9,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.81,1.829,A + B,,,,,,,,
,Oa,,,63.23 b,10.85,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.756,1.828,B,,,,,,,,
,15,,,63.55,10.98,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.85,1.830,"""",,,,,,,,
,25,,,63.78,11.08,SDS-14_filtered_table_008.csv,SDS-14_filtered,,6.918,1.831,"""",,,,,,,,
,35,,,64.17,11.25,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.037,1.833,"""",,,,,,,,
,45,,,64.55,11.42,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.154,1.835,B,,,,,,,,
,50,,,64.65,11.46,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.185,1.837,"""",,,,,,,,
,55,,,64.95,11.6,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.281,1.838,"""",,,,,,,,
,65,,,65.32,11.76,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.4,1.842,"""",,,,,,,,
,75,,,66.0,12.08,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.627,1.845,"""",,,,,,,,
,80,,,66.07,12.11,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.651,1.847,"""",,,,,,,,
,85,,,66.41,12.28,SDS-14_filtered_table_008.csv,SDS-14_filtered,,7.768,1.849,"""",,,,,,,,
,95,,,67.08,12.6,SDS-14_filtered_table_008.csv,SDS-14_filtered,,8.006,1.853,"""",,,,,,,,
,- 2.03,16.15,,1.0,0.5608,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,"""",,,,,,,,
,- 1.84,14.94,,0.913,0.5114,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,"""",,,,,,,,
,- 1.14,9.38,,0.54,0.301,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,"""",,,,,,,,
,- c2.18,17.50,,1.1,0.6177,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.165c,Ice,+,A,,,,,,,
,0,18.32,,1.163,0.6531,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.177,,A,,,,,,,,
,4.4,20.11,,1.303,0.733,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.199,,"""",,,,,,,,
,15,23.97,,1.627,0.918,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.241,,"""",,,,,,,,
,25,27.25,,1.927,1.091,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.285,,"""",,,,,,,,
,35,30.03,,2.202,1.25,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.320,,"""",,,,,,,,
,45,32.69,,2.484,1.414,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.356,,"""",,,,,,,,
,55,35.15,,2.765,1.578,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.384,,"""",,,,,,,,
,65,37.57,,3.06,1.752,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.422,,"""",,,,,,,,
,72,39.15,,3.265,1.873,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,"""",,,,,,,,
,75,39.75,,3.345,1.921,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.458,,"""",,,,,,,,
75.5,± 0.5,39.9 c,,3.365,1.933,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.458c,A,+,B,,,,,,,
,76,39.9,,3.37,1.93,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,B,,,,,,,,
,77,39.9,,3.37,1.93,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.457,,,,,,,,,,
,79,40.1,,3.39,1.95,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,,,,,,,,,
,80,40.1,,3.39,1.95,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.461,,,,,,,,,,
,82,40.37,,3.43,1.971,SDS-14_filtered_table_009.csv,SDS-14_filtered,,--,,,,,,,,,,
,85,40.60,,3.461,1.99,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.462,,,,,,,,,,
,90,40.75,,3.482,2.003,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.465,,,,,,,,,,
,95,40.89,,3.502,2.014,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.465,,,,,,,,,,
104 ±,1,41.0 c,,3.517,2.023,SDS-14_filtered_table_009.csv,SDS-14_filtered,,1.470 c,,,,,,,,,,
,0,0.098m,2.243,0.1453m,3.327,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.0861,1.970,,,,,,,,,
t,6±lg,o.117g,2.678,--,--,SDS-14_filtered_table_010.csv,SDS-14_filtered,,o.117g,2.678,,,,,,,,,
,7,0.120,2.747,0.1763m,4.038,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.1230m,2.815,,,,,,,,,
,11,0.130,2.976,--,--,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.1505m,3.446,,,,,,,,,
,15,0.138,3.159,0.2115m,4.845,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.1822m,4.173,,,,,,,,,
,18,--,--,--,--,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.2135m,4.891,,,,,,,,,
,20,0.161,3.687,0.2369m,5.429,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.2302m,5.274,,,,,,,,,
,20.8,,,,,SDS-14_filtered_table_010.csv,SDS-14_filtered,,,,,,,,,,,,
,±0.5g,--,--,"0.241m,g",5.523,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.241m,5.523,,,,,,,,,
,25,0.165,3.778,0.2606m,5.973,SDS-14_filtered_table_010.csv,SDS-14_filtered,,0.2914m,6.681,,,,,,,,,
,35,--,--,0.3116m,7.146,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,40,0.203,4.650,0.3399m,7.797,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,45,--,--,0.3657m,8.391,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,55,0.242,5.545,0.4216m,9.679,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,65,0.267,6.120,0.4769m,10.955,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,75,0.296,6.787,0.5344m,12.283,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,85,0.315,7.224,--,--,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
,95,0.340,7.799,--,--,SDS-14_filtered_table_010.csv,SDS-14_filtered,,--,--,,,,,,,,,
10.0,14.0,,21.24,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,14.0,,21.22,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),21.23,1.571,0.8859,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
20.0,40.0,,25.54,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,14.0,,25.57,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),25.56,1.993,1.129,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
25.0,22.0,,27.53,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,12.0,,27.52,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),27.53,2.2,1.249,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
30.0,24.0,,29.45,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,24.0,,29.4,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),29.43,2.41,1.371,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
40.0,36.0,,33.16,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,36.0,,33.15,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),33.16,2.854,1.631,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
50.0,14.0,,36.68,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,14.0,,36.7,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),36.69,3.318,1.905,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
60.0,14.0,,40.07,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,14.0,,40.02,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),40.05,3.805,2.196,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
70.0,14.0,,43.04,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,14.0,,43.05,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),43.04,4.283,2.484,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
80.0,7.0,,45.93,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,7.0,,45.88,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),45.9,4.784,2.789,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
90.0,8.0,,48.67,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,8.0,,48.73,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),48.7,5.322,3.12,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
99.1,6.0,,51.15,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,6.0,,51.18,,,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
,,(Av),51.17,5.843,3.444,SDS-14_filtered_table_011.csv,SDS-14_filtered,,,,,,,,,,,,
-2.749,±,0.004,4.0,,15.32,SDS-14_filtered_table_012.csv,SDS-14_filtered,,,,,,,,,,,,
,,,4.0,,15.24,SDS-14_filtered_table_012.csv,SDS-14_filtered,,,,,,,,,,,,
,,,,(Av),15.28,SDS-14_filtered_table_012.csv,SDS-14_filtered,,,,,,,,,,,,
,o,,7.0,,16.88,SDS-14_filtered_table_012.csv,SDS-14_filtered,,,,,,,,,,,,
,,,7.0,,16.91,SDS-14_filtered_table_012.csv,SDS-14_filtered,,,,,,,,,,,,
,type,method,,,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
--,,,,,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
2.0,P,I,,3.99,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,P,II,,4.02,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,,,(Av),4.0,2.04,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
10.0,P,I,,5.38,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,P,II,,5.38,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,,,(Av),5.38,4.79,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
25.0,A,I,,8.22,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,B,I,,8.23,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,C,I,,8.18,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,C,II,,8.18,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,P,I,,8.18,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
,P,II,,8.19,,SDS-14_filtered_table_013.csv,SDS-14_filtered,,,,,,,,,,,,
25.0,0.0,1.63,1.84,2.09,2.28,SDS-14_filtered_table_014.csv,SDS-14_filtered,,2.16,,,,,,,,,,
,0.1,1.68,--,--,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,0.2,I.76,2.04,2.30,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,0.3,1.88,--,--,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,0.4,2.04,2.22,--,2.68,SDS-14_filtered_table_014.csv,SDS-14_filtered,,2.68,,,,,,,,,,
,0.5,2.22,--,2.62,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,0.6,,2.37,--,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,0.8,,2.59,2.94,3.10,SDS-14_filtered_table_014.csv,SDS-14_filtered,,3.20,,,,,,,,,,
,1.0,,2.77,3.16,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,1.2,,,--,3.56,SDS-14_filtered_table_014.csv,SDS-14_filtered,,3.74,,,,,,,,,,
,1.3,,,3.48,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,1.5,,,3.70,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,1.6,,,--,4.06,SDS-14_filtered_table_014.csv,SDS-14_filtered,,4.30,,,,,,,,,,
,1.8,,,4.00,--,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,2.0,,,4.20,4.47,SDS-14_filtered_table_014.csv,SDS-14_filtered,,4.90,,,,,,,,,,
,2.4,,,,5.17,SDS-14_filtered_table_014.csv,SDS-14_filtered,,5.50,,,,,,,,,,
,2.8,,,,5.76,SDS-14_filtered_table_014.csv,SDS-14_filtered,,6.15,,,,,,,,,,
,3.0,,,,6.07,SDS-14_filtered_table_014.csv,SDS-14_filtered,,--,,,,,,,,,,
,3.2,,,,,SDS-14_filtered_table_014.csv,SDS-14_filtered,,6.78,,,,,,,,,,
,3.6,,,,,SDS-14_filtered_table_014.csv,SDS-14_filtered,,7.47,,,,,,,,,,
,4.0,,,,,SDS-14_filtered_table_014.csv,SDS-14_filtered,,8.14,,,,,,,,,,
7.n,8.35e,8.51,0.26d,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
7.40,3.26b,8.56,0.29d,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
7.70,2.34b,8.6,0.22a,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
7.80,1.73c,8.73,0.14a,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
8.12,0.74c,8.88,O.na,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
8.12,1.57~,8.92,0.19a,,,SDS-23_filtered_table_001.csv,SDS-23_filtered,,,,,,,,,,,,
7.5,1148,4500,9.1,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
7.7,1147,4500,7.7,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
7.6,115Z,4500,9.9,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1155,4500,11.5,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1149,4500,11.5,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1144,4500,7.7,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1149,Z700,0.3,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1147,3900,4.7,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
9.6,1118,3300,Z.8,,,SDS-23_filtered_table_002.csv,SDS-23_filtered,,,,,,,,,,,,
Pressure/psig,temp/OF,CCu/ppb,,,,SDS-23_filtered_table_003.csv,SDS-23_filtered,temperature,,,,,,,,,,,
4500,1090,2.4,,,,SDS-23_filtered_table_003.csv,SDS-23_filtered,temperature,,,,,,,,,,,
4500,994,5.8,,,,SDS-23_filtered_table_003.csv,SDS-23_filtered,temperature,,,,,,,,,,,
1850,907,0.5,,,,SDS-23_filtered_table_003.csv,SDS-23_filtered,temperature,,,,,,,,,,,
1850,931,-O.4b,,,,SDS-23_filtered_table_003.csv,SDS-23_filtered,temperature,,,,,,,,,,,
